term,model,vif,ERS
corn_planted,ERS_twoways_var7,NA,1
corn_planted,ERS_individual_var7,NA,1
corn_planted,ERS_time_var7,NA,1
corn_planted,ERS_twoways_var6,NA,1
corn_planted,ERS_individual_var6,NA,1
corn_planted,ERS_time_var6,NA,1
corn_planted,ERS_twoways_var6_3yrs,NA,1
corn_planted,ERS_individual_var6_3yrs,NA,1
corn_planted,ERS_time_var6_3yrs,NA,1
corn_planted,ERS_twoways_var7crops,5.412481826845539,1
corn_planted,ERS_individual_var7crops,5.412481826845539,1
corn_planted,ERS_time_var7crops,5.412481826845539,1
corn_planted,ERS_twoways_var6crops,4.012428459599516,1
corn_planted,ERS_individual_var6crops,4.012428459599516,1
corn_planted,ERS_time_var6crops,4.012428459599516,1
corn_planted,ERS_twoways_var6crops_3yrs,4.065346670430491,1
corn_planted,ERS_individual_var6crops_3yrs,4.065346670430491,1
corn_planted,ERS_time_var6crops_3yrs,4.065346670430491,1
corn_planted,ERS_twoways_var7,NA,2
corn_planted,ERS_individual_var7,NA,2
corn_planted,ERS_time_var7,NA,2
corn_planted,ERS_twoways_var6,NA,2
corn_planted,ERS_individual_var6,NA,2
corn_planted,ERS_time_var6,NA,2
corn_planted,ERS_twoways_var6_3yrs,NA,2
corn_planted,ERS_individual_var6_3yrs,NA,2
corn_planted,ERS_time_var6_3yrs,NA,2
corn_planted,ERS_twoways_var7crops,3.3333548780296516,2
corn_planted,ERS_individual_var7crops,3.3333548780296516,2
corn_planted,ERS_time_var7crops,3.3333548780296516,2
corn_planted,ERS_twoways_var6crops,3.106996216392955,2
corn_planted,ERS_individual_var6crops,3.106996216392955,2
corn_planted,ERS_time_var6crops,3.106996216392955,2
corn_planted,ERS_twoways_var6crops_3yrs,3.289560445555716,2
corn_planted,ERS_individual_var6crops_3yrs,3.289560445555716,2
corn_planted,ERS_time_var6crops_3yrs,3.289560445555716,2
corn_planted,ERS_twoways_var7,NA,3
corn_planted,ERS_individual_var7,NA,3
corn_planted,ERS_time_var7,NA,3
corn_planted,ERS_twoways_var6,NA,3
corn_planted,ERS_individual_var6,NA,3
corn_planted,ERS_time_var6,NA,3
corn_planted,ERS_twoways_var6_3yrs,NA,3
corn_planted,ERS_individual_var6_3yrs,NA,3
corn_planted,ERS_time_var6_3yrs,NA,3
corn_planted,ERS_twoways_var7crops,1.8572316404474607,3
corn_planted,ERS_individual_var7crops,1.8572316404474607,3
corn_planted,ERS_time_var7crops,1.8572316404474607,3
corn_planted,ERS_twoways_var6crops,1.7310264438258278,3
corn_planted,ERS_individual_var6crops,1.7310264438258278,3
corn_planted,ERS_time_var6crops,1.7310264438258278,3
corn_planted,ERS_twoways_var6crops_3yrs,1.845794755091179,3
corn_planted,ERS_individual_var6crops_3yrs,1.845794755091179,3
corn_planted,ERS_time_var6crops_3yrs,1.845794755091179,3
corn_planted,ERS_twoways_var7,NA,4
corn_planted,ERS_individual_var7,NA,4
corn_planted,ERS_time_var7,NA,4
corn_planted,ERS_twoways_var6,NA,4
corn_planted,ERS_individual_var6,NA,4
corn_planted,ERS_time_var6,NA,4
corn_planted,ERS_twoways_var6_3yrs,NA,4
corn_planted,ERS_individual_var6_3yrs,NA,4
corn_planted,ERS_time_var6_3yrs,NA,4
corn_planted,ERS_twoways_var7crops,1.9374569647227347,4
corn_planted,ERS_individual_var7crops,1.9374569647227347,4
corn_planted,ERS_time_var7crops,1.9374569647227347,4
corn_planted,ERS_twoways_var6crops,1.8456177067322566,4
corn_planted,ERS_individual_var6crops,1.8456177067322566,4
corn_planted,ERS_time_var6crops,1.8456177067322566,4
corn_planted,ERS_twoways_var6crops_3yrs,1.9033012758539738,4
corn_planted,ERS_individual_var6crops_3yrs,1.9033012758539738,4
corn_planted,ERS_time_var6crops_3yrs,1.9033012758539738,4
corn_planted,ERS_twoways_var7,NA,5
corn_planted,ERS_individual_var7,NA,5
corn_planted,ERS_time_var7,NA,5
corn_planted,ERS_twoways_var6,NA,5
corn_planted,ERS_individual_var6,NA,5
corn_planted,ERS_time_var6,NA,5
corn_planted,ERS_twoways_var6_3yrs,NA,5
corn_planted,ERS_individual_var6_3yrs,NA,5
corn_planted,ERS_time_var6_3yrs,NA,5
corn_planted,ERS_twoways_var7crops,2.246138349037112,5
corn_planted,ERS_individual_var7crops,2.246138349037112,5
corn_planted,ERS_time_var7crops,2.246138349037112,5
corn_planted,ERS_twoways_var6crops,2.0321316175927655,5
corn_planted,ERS_individual_var6crops,2.0321316175927655,5
corn_planted,ERS_time_var6crops,2.0321316175927655,5
corn_planted,ERS_twoways_var6crops_3yrs,2.1583667589083766,5
corn_planted,ERS_individual_var6crops_3yrs,2.1583667589083766,5
corn_planted,ERS_time_var6crops_3yrs,2.1583667589083766,5
corn_planted,ERS_twoways_var7,NA,6
corn_planted,ERS_individual_var7,NA,6
corn_planted,ERS_time_var7,NA,6
corn_planted,ERS_twoways_var6,NA,6
corn_planted,ERS_individual_var6,NA,6
corn_planted,ERS_time_var6,NA,6
corn_planted,ERS_twoways_var6_3yrs,NA,6
corn_planted,ERS_individual_var6_3yrs,NA,6
corn_planted,ERS_time_var6_3yrs,NA,6
corn_planted,ERS_twoways_var7crops,2.4991511164721136,6
corn_planted,ERS_individual_var7crops,2.4991511164721136,6
corn_planted,ERS_time_var7crops,2.4991511164721136,6
corn_planted,ERS_twoways_var6crops,2.4804695273303294,6
corn_planted,ERS_individual_var6crops,2.4804695273303294,6
corn_planted,ERS_time_var6crops,2.4804695273303294,6
corn_planted,ERS_twoways_var6crops_3yrs,2.4977958300867487,6
corn_planted,ERS_individual_var6crops_3yrs,2.4977958300867487,6
corn_planted,ERS_time_var6crops_3yrs,2.4977958300867487,6
corn_planted,ERS_twoways_var7,NA,7
corn_planted,ERS_individual_var7,NA,7
corn_planted,ERS_time_var7,NA,7
corn_planted,ERS_twoways_var6,NA,7
corn_planted,ERS_individual_var6,NA,7
corn_planted,ERS_time_var6,NA,7
corn_planted,ERS_twoways_var6_3yrs,NA,7
corn_planted,ERS_individual_var6_3yrs,NA,7
corn_planted,ERS_time_var6_3yrs,NA,7
corn_planted,ERS_twoways_var7crops,1.2808301411600507,7
corn_planted,ERS_individual_var7crops,1.2808301411600507,7
corn_planted,ERS_time_var7crops,1.2808301411600507,7
corn_planted,ERS_twoways_var6crops,1.2102605531042547,7
corn_planted,ERS_individual_var6crops,1.2102605531042547,7
corn_planted,ERS_time_var6crops,1.2102605531042547,7
corn_planted,ERS_twoways_var6crops_3yrs,1.2172432975882905,7
corn_planted,ERS_individual_var6crops_3yrs,1.2172432975882905,7
corn_planted,ERS_time_var6crops_3yrs,1.2172432975882905,7
corn_planted,ERS_twoways_var7,NA,8
corn_planted,ERS_individual_var7,NA,8
corn_planted,ERS_time_var7,NA,8
corn_planted,ERS_twoways_var6,NA,8
corn_planted,ERS_individual_var6,NA,8
corn_planted,ERS_time_var6,NA,8
corn_planted,ERS_twoways_var6_3yrs,NA,8
corn_planted,ERS_individual_var6_3yrs,NA,8
corn_planted,ERS_time_var6_3yrs,NA,8
corn_planted,ERS_twoways_var7crops,1.041859653413229,8
corn_planted,ERS_individual_var7crops,1.041859653413229,8
corn_planted,ERS_time_var7crops,1.041859653413229,8
corn_planted,ERS_twoways_var6crops,1.022635297553451,8
corn_planted,ERS_individual_var6crops,1.022635297553451,8
corn_planted,ERS_time_var6crops,1.022635297553451,8
corn_planted,ERS_twoways_var6crops_3yrs,1.0196511446741463,8
corn_planted,ERS_individual_var6crops_3yrs,1.0196511446741463,8
corn_planted,ERS_time_var6crops_3yrs,1.0196511446741463,8
corn_planted,ERS_twoways_var7,NA,9
corn_planted,ERS_individual_var7,NA,9
corn_planted,ERS_time_var7,NA,9
corn_planted,ERS_twoways_var6,NA,9
corn_planted,ERS_individual_var6,NA,9
corn_planted,ERS_time_var6,NA,9
corn_planted,ERS_twoways_var6_3yrs,NA,9
corn_planted,ERS_individual_var6_3yrs,NA,9
corn_planted,ERS_time_var6_3yrs,NA,9
corn_planted,ERS_twoways_var7crops,1.9020198216516613,9
corn_planted,ERS_individual_var7crops,1.9020198216516613,9
corn_planted,ERS_time_var7crops,1.9020198216516613,9
corn_planted,ERS_twoways_var6crops,1.674536862855457,9
corn_planted,ERS_individual_var6crops,1.674536862855457,9
corn_planted,ERS_time_var6crops,1.674536862855457,9
corn_planted,ERS_twoways_var6crops_3yrs,1.7388383666384681,9
corn_planted,ERS_individual_var6crops_3yrs,1.7388383666384681,9
corn_planted,ERS_time_var6crops_3yrs,1.7388383666384681,9
cropintensity,ERS_twoways_var7,1.3331719004504887,1
cropintensity,ERS_individual_var7,1.3331719004504887,1
cropintensity,ERS_time_var7,1.3331719004504887,1
cropintensity,ERS_twoways_var6,1.206048678499034,1
cropintensity,ERS_individual_var6,1.206048678499034,1
cropintensity,ERS_time_var6,1.206048678499034,1
