term,ERS,estimate,std.error,statistic,p.value,model
CropIntensity,1,4.839136138380988,0.5065283387530684,9.55353485314088,1.4993667074255422e-21,Var6
CropIntensity,2,-7.745803130765748,0.7213300384898524,-10.738223444821527,8.946600120129765e-27,Var6
CropIntensity,3,-5.141171761466343,1.059936867718084,-4.850450925944924,1.2475202833533984e-6,Var6
CropIntensity,4,-5.738661054111814,0.721478299197709,-7.954031410914593,1.9695315949470978e-15,Var6
CropIntensity,5,-4.838441423850047,0.5065302356397227,-9.552127560044534,1.5197206986214307e-21,Var6
CropIntensity,6,-4.834648026168129,0.5065551709173767,-9.544168737657008,1.640082685375212e-21,Var6
CropIntensity,7,-4.895700810532691,0.5085555914117238,-9.626677777629936,7.420048984425336e-22,Var6
CropIntensity,8,-4.971110663917124,0.5082152458896745,-9.781506367867355,1.6455685648106744e-22,Var6
CropIntensity,9,-4.276911320292868,0.6076363275400773,-7.038603728001728,2.049186853391652e-12,Var6
LandDiversity,1,0.022920613978699884,0.007340316915842648,3.122564630585662,0.0017971554165412647,Var6
LandDiversity,2,-0.03487565202345126,0.00909531684623034,-3.8344625715712017,1.2649235559428933e-4,Var6
LandDiversity,3,-0.024293178701853817,0.010376459821485261,-2.341181782591488,0.01923933489956374,Var6
LandDiversity,4,-0.04063977020579297,0.008641786226524355,-4.7027048737975905,2.5964272146212306e-6,Var6
LandDiversity,5,-0.017816543507534605,0.009450736718428618,-1.8852015497154784,0.05942714240471724,Var6
LandDiversity,6,-0.03726301427380039,0.01077721329408903,-3.45757416662042,5.469811348735663e-4,Var6
LandDiversity,7,0.02395135304969328,0.009841363812824395,2.433743280426438,0.014958305921500634,Var6
LandDiversity,8,-0.02869572093801017,0.010848965109912668,-2.6450191928252194,0.008179432219146953,Var6
LandDiversity,9,-0.021814445344073913,0.013960481356820207,-1.562585471554443,0.11817690342472695,Var6
LargeFarms,1,0.0641448703836194,0.008793513846836515,7.294566370267974,3.187692397722292e-13,Var6
LargeFarms,2,-0.022221521709381267,0.011273665079775442,-1.9711000417464852,0.04873572974393445,Var6
LargeFarms,3,-0.02725433305492245,0.012124456455965885,-2.247880814608547,0.024602151379037988,Var6
LargeFarms,4,0.0598423553361798,0.010150421378821696,5.895553800459716,3.836303015461492e-9,Var6
LargeFarms,5,-0.002483572702822775,0.013497230978612629,-0.18400609034239554,0.8540118340857847,Var6
LargeFarms,6,0.05704170570320301,0.010486542303450691,5.439515147374451,5.448992303241472e-8,Var6
LargeFarms,7,0.055360059427664476,0.010459024459694103,5.29304235218163,1.224518490480156e-7,Var6
LargeFarms,8,-0.015962372883558187,0.011103471759549023,-1.4376019707377103,0.1505734978731067,Var6
LargeFarms,9,0.10129063765719684,0.012417668849359891,8.15697687593096,3.781600731008578e-16,Var6
MeanCropArea,1,-0.00962070396380594,0.005418938535256499,-1.7753853270732027,0.07586001513600266,Var6
MeanCropArea,2,0.024435287212316702,0.015529444281881242,1.573481109097138,0.11563422799658339,Var6
MeanCropArea,3,0.009896157806591617,0.010303097613923763,0.9605031590905049,0.3368216923618268,Var6
MeanCropArea,4,0.007088634198066398,0.006824699420369095,1.0386734655169663,0.2989778758070902,Var6
MeanCropArea,5,0.025661795195272945,0.022556487547598095,1.1376680496518845,0.2552821838158626,Var6
MeanCropArea,6,0.06309417749132425,0.02052940621667101,3.0733561811489847,0.0021214772492822685,Var6
MeanCropArea,7,0.031192668916473643,0.01158868029957013,2.6916497918775706,0.007119966616547481,Var6
MeanCropArea,8,-0.03530193082657572,0.014283484634045952,-2.4715209020094746,0.013467955819492814,Var6
MeanCropArea,9,-0.01675528698780377,0.019712798447501668,-0.8499699843442207,0.39535899294596555,Var6
NaturalCropEdge,1,-0.02070430851897217,0.006166971079891117,-3.357289705230419,7.895895478555007e-4,Var6
NaturalCropEdge,2,0.04275677117663339,0.009323711851706896,4.585810013938374,4.568742562028745e-6,Var6
NaturalCropEdge,3,0.013968098329668032,0.011266495269323034,1.239790901763484,0.2150773613490325,Var6
NaturalCropEdge,4,0.0044844706675393935,0.008738482133569392,0.5131864549235657,0.6078304927204196,Var6
NaturalCropEdge,5,0.057265821052585174,0.027200795869219703,2.105299467262534,0.03528629602367832,Var6
NaturalCropEdge,6,0.059150650483141366,0.010746864095142436,5.503991672312797,3.790315651453295e-8,Var6
NaturalCropEdge,7,0.02032005550083278,0.01282970500714666,1.5838287388146255,0.11325945492378481,Var6
NaturalCropEdge,8,-0.02218153581881904,0.03807812635240463,-0.5825269766042015,0.5602228896113339,Var6
NaturalCropEdge,9,-0.00299848017669939,0.01373562887448235,-0.21829944621391734,0.8271995751550743,Var6
PercentCrop,1,0.06892029459614292,0.010542643038169841,6.537288073457071,6.522237741334526e-11,Var6
PercentCrop,2,-0.07637363701248272,0.01579067073534535,-4.836630330181626,1.3372434266908967e-6,Var6
PercentCrop,3,-0.04563669608398552,0.016676363943457513,-2.736609505448563,0.0062168684992405035,Var6
PercentCrop,4,-0.05157682803510659,0.013364334667629972,-3.8592888698029895,1.1432232437149049e-4,Var6
PercentCrop,5,0.005963306129630867,0.04359035838193618,0.13680332878616702,0.8911885827210848,Var6
PercentCrop,6,-0.09871233078242506,0.02450054254937266,-4.028985504443558,5.6368793903114926e-5,Var6
PercentCrop,7,-0.026031180478086197,0.017082737956989617,-1.5238295256665932,0.12757805930196095,Var6
PercentCrop,8,0.022399242360872648,0.04162910220516218,0.5380669093097821,0.590540989295361,Var6
PercentCrop,9,-0.03701525328071995,0.023268053428670915,-1.5908186473007546,0.11167714226637061,Var6
CropIntensity,1,-0.1781850229810408,0.8391314518949196,-0.21234458865612163,0.8318431064800622,Var6_3yrs
CropIntensity,2,-3.8738635668885597,1.1236811897854075,-3.4474756737970864,5.684860951436543e-4,Var6_3yrs
CropIntensity,3,-0.4165385786965781,1.7968483949429295,-0.2318162065697301,0.8166861333987667,Var6_3yrs
CropIntensity,4,1.131106272564942,1.1273277241277024,1.0033517746049962,0.31571862044772286,Var6_3yrs
CropIntensity,5,0.17939994624695557,0.839133238217236,0.21379196780251036,0.8307142183743127,Var6_3yrs
CropIntensity,6,0.18318700652489883,0.8391701314026601,0.2182954322012207,0.8272039709840402,Var6_3yrs
CropIntensity,7,0.12686801010126678,0.8404439758403857,0.15095355996145676,0.8800157933123873,Var6_3yrs
CropIntensity,8,0.047274211420674325,0.8404205512415,0.05625066087548565,0.955143394447557,Var6_3yrs
CropIntensity,9,0.6124620051591079,0.9221906390272855,0.6641381719132659,0.5066191984990679,Var6_3yrs
LandDiversity,1,0.020909186818477473,0.008681525075757836,2.4084693226152143,0.0160399012833292,Var6_3yrs
LandDiversity,2,-0.033319583917059185,0.010737248285301964,-3.103177185785095,0.0019205888921745105,Var6_3yrs
LandDiversity,3,-0.02394019234864559,0.012268348270465414,-1.9513786062202643,0.05104355799635234,Var6_3yrs
LandDiversity,4,-0.04189722367480488,0.010256072563847807,-4.085113810767165,4.444408930190328e-5,Var6_3yrs
LandDiversity,5,-0.013812559638751859,0.01119582618467529,-1.2337240156209572,0.2173385545728824,Var6_3yrs
LandDiversity,6,-0.0361803436718479,0.01278933321366114,-2.8289468315049655,0.0046806594972077465,Var6_3yrs
LandDiversity,7,0.033519304673274734,0.011585735727211999,2.8931528788928147,0.003823269901750496,Var6_3yrs
LandDiversity,8,-0.024867337440894897,0.012886546020535721,-1.9297131598542268,0.05367434190951806,Var6_3yrs
LandDiversity,9,-0.014093451468139544,0.016577258514787547,-0.8501678040170302,0.3952548188509718,Var6_3yrs
LargeFarms,1,0.07265625242158595,0.010250268738129358,7.088229028700129,1.462597585212481e-12,Var6_3yrs
LargeFarms,2,-0.028345683417398647,0.013109793759572521,-2.1621761514517472,0.030631335310686163,Var6_3yrs
LargeFarms,3,-0.03886620472573263,0.01454171715010101,-2.672738324129943,0.007537297470232333,Var6_3yrs
LargeFarms,4,0.06023623941897159,0.011824732420344377,5.0940890057973345,3.576606231752795e-7,Var6_3yrs
LargeFarms,5,-0.013139592841697023,0.015483371595341175,-0.8486260735129953,0.39611236710845876,Var6_3yrs
LargeFarms,6,0.049021716935768726,0.0121536331193072,4.0335031059883715,5.54136044005191e-5,Var6_3yrs
LargeFarms,7,0.04266512062035276,0.012181343585718717,3.502497103059544,4.6319560603664975e-4,Var6_3yrs
LargeFarms,8,-0.018991483476546802,0.01309231338361857,-1.4505827136943896,0.146931564040306,Var6_3yrs
LargeFarms,9,0.09626686761524725,0.014456485818318772,6.659078065380254,2.919724882651361e-11,Var6_3yrs
MeanCropArea,1,-0.012352953195544811,0.006426237405738679,-1.92226841549824,0.05460408583644203,Var6_3yrs
MeanCropArea,2,0.03657355776464772,0.018302266393118712,1.9983075854692318,0.04571389236269978,Var6_3yrs
MeanCropArea,3,0.010810834260790705,0.011861006806322882,0.9114600840653468,0.362077855874825,Var6_3yrs
MeanCropArea,4,0.009558827134182865,0.007964707759648068,1.200147880203609,0.230114066992075,Var6_3yrs
MeanCropArea,5,0.03378380694468098,0.026196941382560398,1.2896088307153004,0.19722023877289452,Var6_3yrs
MeanCropArea,6,0.06814834862322747,0.023721773645277337,2.8728184343330003,0.0040779623545973585,Var6_3yrs
MeanCropArea,7,0.04760524863615511,0.013610966004895558,3.497565758303457,4.7183209054110043e-4,Var6_3yrs
MeanCropArea,8,-0.02858496001735452,0.016614127888435935,-1.7205212460926547,0.08537272214489251,Var6_3yrs
MeanCropArea,9,-0.012300016593542722,0.02386434653248842,-0.5154139283385673,0.6062766871812071,Var6_3yrs
NaturalCropEdge,1,-0.02210172939060873,0.007195961445090824,-3.0714074219626077,0.00213699352785708,Var6_3yrs
