term,ERS,estimate,std.error,statistic,df,p.value,model
CropIntensity,1,4.839136138380988,0.9497381027741584,5.0952321742657345,37.23088825052193,1.0350306134407191e-5,Var6
CropIntensity,2,-7.745803130765748,1.1807933632243326,-6.559829494311075,39.054574966873766,8.609569787631524e-8,Var6
CropIntensity,3,-5.141171761466343,1.9149136981823194,-2.6848059869990295,32.22690380712399,0.011369029892572002,Var6
CropIntensity,4,-5.738661054111814,1.2326751586491915,-4.655452828627162,35.36867477450823,4.431437998097899e-5,Var6
CropIntensity,5,-4.838441423850047,0.9497387980125432,-5.094496964823528,37.2314459205852,1.037358977899787e-5,Var6
CropIntensity,6,-4.834648026168129,0.9497772297830085,-5.090296834419457,37.23877037688125,1.050481568202757e-5,Var6
CropIntensity,7,-4.895700810532691,0.9513747333315729,-5.145922672750279,37.744617648194534,8.549112094507732e-6,Var6
CropIntensity,8,-4.971110663917124,0.9499479502645098,-5.233034781045567,37.672436212539,6.5413459578826084e-6,Var6
CropIntensity,9,-4.276911320292868,1.4442789804477232,-2.961277826647477,11.757564854560725,0.012128063048380898,Var6
LandDiversity,1,0.022920613978699884,0.010120445725647603,2.2647830540322573,27.373814507480123,0.03164678265330738,Var6
LandDiversity,2,-0.03487565202345126,0.013729102721246292,-2.540271766594033,43.8317613138721,0.01469646829302726,Var6
LandDiversity,3,-0.024293178701853817,0.015007273569623733,-1.6187603024060087,28.157682587522253,0.11664723924495951,Var6
LandDiversity,4,-0.04063977020579297,0.014956213011043388,-2.7172500268473927,35.58056556469877,0.01010065259091505,Var6
LandDiversity,5,-0.017816543507534605,0.012099443382090569,-1.4725093498025215,36.79818441698355,0.1493856629795065,Var6
LandDiversity,6,-0.03726301427380039,0.017002201336299747,-2.1916582174711547,30.348710698497527,0.03621027834604053,Var6
LandDiversity,7,0.02395135304969328,0.021368938656594456,1.1208489777896333,34.72332204377113,0.2700444584062686,Var6
LandDiversity,8,-0.02869572093801017,0.020343846880974424,-1.4105356330049075,42.296674426239164,0.1656941004329201,Var6
LandDiversity,9,-0.021814445344073913,0.016092138391912796,-1.3555964293121476,15.482680178209932,0.19467335629404456,Var6
LargeFarms,1,0.0641448703836194,0.010959122125630355,5.853102981086623,26.573225012164464,3.3124573083220006e-6,Var6
LargeFarms,2,-0.022221521709381267,0.01724034945014337,-1.2889252490874814,53.222312982268996,0.20299840655591928,Var6
LargeFarms,3,-0.02725433305492245,0.013599173262531088,-2.0041169068721647,29.33534711912397,0.05436751039481791,Var6
LargeFarms,4,0.0598423553361798,0.016125858197702358,3.7109563164028225,38.76629587713068,6.465742198906203e-4,Var6
LargeFarms,5,-0.002483572702822775,0.01734097500817159,-0.14321989978374577,45.75525473718013,0.88674539657235385,Var6
LargeFarms,6,0.05704170570320301,0.015111790780245537,3.77464898321443,44.632066991341325,4.7008297372649774e-4,Var6
LargeFarms,7,0.055360059427664476,0.018799700621348933,2.9447309051718418,41.67748112777377,0.005267382167560519,Var6
LargeFarms,8,-0.015962372883558187,0.019324816731663516,-0.826003842893061,47.28031760259146,0.4129507140398708,Var6
LargeFarms,9,0.10129063765719684,0.015862648762374757,6.385480708458483,34.06533494994378,2.709008204214579e-7,Var6
MeanCropArea,1,-0.00962070396380594,0.00620250886073333,-1.5510987859626328,9.676128377945133,0.15294027990162845,Var6
MeanCropArea,2,0.024435287212316702,0.02200487868377582,1.110448622029115,4.452408966111028,0.3231466930296445,Var6
MeanCropArea,3,0.009896157806591617,0.01431484347665863,0.6913214121221798,11.449484423995406,0.5031402274340344,Var6
MeanCropArea,4,0.007088634198066398,0.007855488756524732,0.9023797777291211,14.146355395461784,0.3819632136823976,Var6
