term,ERS,estimate,std.error,statistic,p.value,model
Corn,1,0.0655714136138918,0.010081513257891165,6.504124126659922,8.253219554491459e-11,regional
Corn,2,-0.044318389398867675,0.013612073196403047,-3.255814802008168,0.0011350768501795009,regional
Corn,3,0.003191752054472893,0.018000078788948472,0.17731878242847118,0.8592621981158932,regional
Corn,4,-0.03294276326538249,0.013423734900952456,-2.4540683728077117,0.01414480878329052,regional
Corn,5,-0.03315690423478219,0.01686549073935581,-1.9659614266313747,0.049335371276803174,regional
Corn,6,-0.0470613482154778,0.01366387571257185,-3.4442166487344164,5.754644667926555e-4,regional
Corn,7,-0.02289124926590802,0.015339593950055125,-1.492298253815627,0.1356578656494038,regional
Corn,8,0.07308766448126183,0.026366067042677785,2.7720351451339904,0.005582752891898571,regional
Corn,9,-0.09358007554134219,0.018822728343199174,-4.97165309061869,6.767460521199942e-7,regional
CropDiversity,1,-0.05039480650207423,0.01117732665504989,-4.508663659686994,6.610596535839733e-6,regional
CropDiversity,2,0.07388609128021918,0.012697336487825592,5.81902285972041,6.1324711832809125e-9,regional
CropDiversity,3,0.0706970477313481,0.017478448545705544,4.044812532787321,5.2825315664161636e-5,regional
CropDiversity,4,0.06767910222849129,0.012296530941967644,5.503918344767043,3.8218434865716315e-8,regional
CropDiversity,5,0.05583271643659302,0.011989106453154272,4.656953931867351,3.257635280226589e-6,regional
CropDiversity,6,0.0746908101511312,0.011863996894953422,6.295585780446585,3.2132281470965496e-10,regional
CropDiversity,7,0.06902427711059639,0.012153514089557319,5.6793678438982695,1.3961757705313446e-8,regional
CropDiversity,8,0.06462638317299597,0.01269046447693292,5.092515194417464,3.608846915667244e-7,regional
CropDiversity,9,0.03692221337545383,0.01499750451843435,2.461890465181756,0.01384027509075232,regional
FruitVeg,1,0.14790108667435278,0.04592909070541536,3.2202049812606943,0.0012857783022932208,regional
FruitVeg,2,-0.09996664793366297,0.04621133264718358,-2.163249623136666,0.030549601781171682,regional
FruitVeg,3,0.15801851697925468,0.13553717856350056,1.165868425579048,0.24370016401505662,regional
FruitVeg,4,-0.08972114216716304,0.04764946958717323,-1.8829410472874413,0.05974227344481842,regional
FruitVeg,5,-0.06618668437654521,0.04763107444087157,-1.3895694177276698,0.16469584559290076,regional
FruitVeg,6,-0.11378875145145552,0.04628297201337819,-2.4585446115812233,0.013969821669341374,regional
FruitVeg,7,-0.1159858525369157,0.046010145207374446,-2.5208756028512957,0.011724360747627482,regional
FruitVeg,8,-0.07120806666675936,0.04634104813789768,-1.5366088927221617,0.1244261122967605,regional
FruitVeg,9,-0.053192152347697814,0.054863440395633185,-0.9695373087089815,0.332304596776799,regional
LandDiversity,1,0.009050623006298294,0.008902048523760062,1.0166899205437578,0.30932972695335476,regional
LandDiversity,2,-0.01104425563222715,0.01077245053421923,-1.0252315011467927,0.30528296904449304,regional
LandDiversity,3,-0.02027952048044617,0.012341752412288043,-1.6431637747209142,0.10038581854975878,regional
LandDiversity,4,-0.03600913423187691,0.010411157737147042,-3.4587060479735325,5.454222539562324e-4,regional
LandDiversity,5,-0.00861877640915753,0.011165580864260866,-0.7719057802666385,0.4401915650658139,regional
LandDiversity,6,-0.029509988448893538,0.012725052510200065,-2.319046497076465,0.020415964098575257,regional
LandDiversity,7,0.03696526085958021,0.01157589199855748,3.1932969713423907,0.001411679877756926,regional
LandDiversity,8,-0.02172933777521291,0.012682750616064288,-1.7132985133122454,0.08669388266364535,regional
LandDiversity,9,0.008105006498985622,0.01644336368387029,0.4929044114578593,0.6220927866684487,regional
LargeFarms,1,0.04647743317788285,0.012309008255418107,3.7758877249452403,1.6051878970954267e-4,regional
LargeFarms,2,-0.0037716537887777296,0.015492255881738129,-0.24345413718757755,0.8076594495744956,regional
LargeFarms,3,-0.029298119908081517,0.01892646128748413,-1.5479977721697007,0.1216598396628611,regional
LargeFarms,4,0.09346735402136395,0.014988326483075505,6.236010012652532,4.701550658223911e-10,regional
LargeFarms,5,-0.015299923258835895,0.01849027330972949,-0.8274579289633945,0.40800064915609047,regional
LargeFarms,6,0.07103373915502764,0.01420575176740006,5.000350584615928,5.836353424081155e-7,regional
LargeFarms,7,0.04731085048828479,0.014158909530743436,3.341419082137511,8.370858651837701e-4,regional
LargeFarms,8,-0.0029394154403855075,0.015046002735406133,-0.19536188395529788,0.845114295530527,regional
LargeFarms,9,0.1311625747821588,0.017939626516406366,7.31133252201245,2.883430734048142e-13,regional
MeanCropArea,1,-0.011845291753908235,0.0063530777806233936,-1.8644965736191443,0.062286237998977007,regional
MeanCropArea,2,0.037015086399171816,0.018002805980309483,2.056073172129776,0.0398057499735599,regional
MeanCropArea,3,0.015406112349701958,0.011968260907717604,1.2872473677247036,0.19804292299037166,regional
MeanCropArea,4,0.00998958283238452,0.007947595740056875,1.2569314241835143,0.20881280004577588,regional
MeanCropArea,5,0.004968986623153177,0.02564138073686511,0.19378779458662962,0.846346647337856,regional
MeanCropArea,6,0.0458313410494164,0.023370381050523685,1.9610865971904814,0.049901328456992126,regional
MeanCropArea,7,0.053881156613917916,0.013634470731665033,3.9518333842459303,7.817883408849542e-5,regional
MeanCropArea,8,0.025872589480730436,0.017563338687248468,1.4731020076219759,0.14076033937162674,regional
MeanCropArea,9,-0.006191851542316809,0.023689588005211558,-0.2613743869650515,0.793810101775867,regional
NaturalCropEdge,1,-0.022064736231616516,0.007053487457920806,-3.1282023769445613,0.0017646989799090672,regional
NaturalCropEdge,2,0.03019323682925042,0.01100134531764181,2.7445040545025345,0.006072887478733137,regional
NaturalCropEdge,3,0.023424432300762164,0.01351804437244612,1.732827001848601,0.08316247528447475,regional
NaturalCropEdge,4,0.025121405910569144,0.010259509920424056,2.448597068029425,0.014361320777040736,regional
NaturalCropEdge,5,0.06283871903190771,0.030759428559330122,2.0429091818367713,0.04109202526432701,regional
NaturalCropEdge,6,0.05047692437717616,0.012401947798367677,4.070080377521008,4.7419943615115435e-5,regional
NaturalCropEdge,7,0.03033056259332801,0.01488976088945203,2.0370080364966983,0.04167997004565555,regional
NaturalCropEdge,8,0.014418813604737324,0.044131991762145925,0.3267202097392082,0.7438875097513027,regional
NaturalCropEdge,9,0.008692742843158387,0.016272554657739486,0.5341965675330504,0.5932194309385987,regional
PercentCrop,1,0.03698045118380336,0.013393527303248451,2.7610688615861605,0.005773538962768213,regional
PercentCrop,2,-0.03134605576187058,0.01936252612556048,-1.6189032132791101,0.10550496835560036,regional
PercentCrop,3,-0.025498547646376078,0.021679630156036602,-1.1761523357572645,0.2395667498426397,regional
PercentCrop,4,-0.029367075726825873,0.016567183160197372,-1.7726052427174355,0.07632973802888528,regional
PercentCrop,5,0.022364181401084343,0.05322618043617178,0.4201725770629589,0.6743699437189818,regional
PercentCrop,6,-0.05254499718897515,0.028732646188756542,-1.82875593301729,0.06747099162870618,regional
PercentCrop,7,-0.018858103989153857,0.020440813586373376,-0.9225711055711299,0.35625678880273737,regional
PercentCrop,8,-0.027710274218612593,0.048661137994593595,-0.5694538878579307,0.5690631136386968,regional
PercentCrop,9,-0.01327067055577667,0.028155745599049865,-0.4713308162659524,0.6374165370909648,regional
SoyGrains,1,0.0305505509819379,0.01045555166076324,2.9219453906564845,0.0034876311027040993,regional
SoyGrains,2,-0.044305441632960824,0.014910275100747756,-2.971470434555489,0.0029720222578218194,regional
SoyGrains,3,-0.02523714263069869,0.01749131908807872,-1.4428381589527555,0.14910269543582058,regional
