term,ERS,estimate,std.error,statistic,df,p.value,model
LandDiversity,1,0.0070980928905551915,0.007946191871011818,0.8932697581151365,27.496039731348002,0.37946474644035255,Var5
LandDiversity,2,-0.013874641139784516,0.013298167430236313,-1.0433498609919336,35.065873075401626,0.30392616566738045,Var5
LandDiversity,3,-0.017583980929220647,0.01146145391372584,-1.5341841498976567,27.286000850691202,0.13649909936568314,Var5
LandDiversity,4,-0.0033753930364844482,0.010028844923252607,-0.3365684744669203,46.275885870350486,0.7379637915044469,Var5
LandDiversity,5,-0.005749396345360922,0.016361467038801918,-0.3513985837410535,10.391120970652336,0.7323105695838901,Var5
LandDiversity,6,-0.0313208275723602,0.019367987551653282,-1.6171441399799231,7.4064379169966035,0.1475275920332093,Var5
LandDiversity,7,0.02762703436283054,0.019079073523867535,1.448028088380166,21.03883890279062,0.16234862332555694,Var5
LandDiversity,8,-0.020714271776089116,0.02043512944014503,-1.0136599250208667,16.677249392618958,0.3252264522584909,Var5
LandDiversity,9,-0.008796649936012741,0.02392161306211433,-0.36772812574016456,14.396495884273433,0.7184259833612046,Var5
LargeFarms,1,0.04759942305913012,0.009405858794244014,5.06061425122169,26.71728533169446,2.661755880436124e-5,Var5
LargeFarms,2,-0.008777144401903938,0.016054486062061175,-0.5467097712112668,51.927054523054444,0.5869198819975634,Var5
LargeFarms,3,-0.016592330278647954,0.012828962239089093,-1.2933493738170108,31.3673687965369,0.20533433552725516,Var5
LargeFarms,4,0.05572765023607591,0.013830992804393568,4.02918655401031,39.24353019794861,2.4908553017604046e-4,Var5
LargeFarms,5,-0.0050935170558674536,0.01590298505179092,-0.3202868542779549,32.48423952268235,0.750802093091239,Var5
LargeFarms,6,0.04550581791398984,0.012446749878304898,3.656040199964812,42.430596271438,7.009155907999934e-4,Var5
LargeFarms,7,0.04431826983423688,0.02075114504000719,2.135702379256346,42.50043388399192,0.03850797043793372,Var5
LargeFarms,8,-0.03233811305680253,0.02086061805333771,-1.5501991826952803,27.629403719366756,0.13247378642448332,Var5
LargeFarms,9,0.08409488570653292,0.01349102761842712,6.233393636498782,32.25730965767386,5.348964894345849e-7,Var5
MeanCropArea,1,-0.010446644266327985,0.006600187615674071,-1.5827798957592327,10.067398122709884,0.14434969905447376,Var5
MeanCropArea,2,0.017169708611037216,0.029323712505518143,0.585523016835137,3.9689775498619135,0.5898699167059855,Var5
MeanCropArea,3,0.006860226203640332,0.014522160688926516,0.47239707303827133,11.605284113662057,0.6454025292150374,Var5
MeanCropArea,4,0.011019856546254266,0.008309784782224699,1.3261301989224352,13.982472041035212,0.2060522708615416,Var5
MeanCropArea,5,-0.019033183078826683,0.035930734968944264,-0.5297187239636898,5.01571411788688,0.6189076182369289,Var5
MeanCropArea,6,0.021876693973481097,0.05170658572075993,0.4230929903518599,6.730524816752691,0.6854167934144024,Var5
MeanCropArea,7,0.007960671852370654,0.028580623139006014,0.2785338798826313,11.739121337110054,0.7854480799156434,Var5
MeanCropArea,8,-0.09841130426442254,0.05818086514284219,-1.6914719989606373,6.3658477370900926,0.1388452792842575,Var5
MeanCropArea,9,0.0033372718084294325,0.03954989028909647,0.08438131645966883,7.337294010180992,0.9350096964283632,Var5
PercentCrop,1,0.05363567574418683,0.012061302467743137,4.446922369091613,23.64999234186301,1.746151710011938e-4,Var5
PercentCrop,2,-0.04272970824491275,0.01863486544631876,-2.2929979488182366,34.12210174519165,0.028134389078790147,Var5
PercentCrop,3,-0.03430782259944035,0.016789830328785983,-2.043369225752089,23.6567379923841,0.0523072028429319,Var5
PercentCrop,4,-0.03259434837249647,0.01697746598816669,-1.9198594416395687,37.10633946256831,0.06258852940002725,Var5
PercentCrop,5,0.07445021908505779,0.052405632726809856,1.4206529949398032,8.866216440103464,0.1896160768945188,Var5
PercentCrop,6,-0.022514160142619668,0.026153973745290687,-0.86083133530229194,15.703654652650803,0.40228349448162204,Var5
PercentCrop,7,0.003535753591873722,0.03329183801823169,0.10620481782764378,17.81452286206708,0.9166066571664453,Var5
PercentCrop,8,0.22766028797227492,0.14677798347631257,1.551052021429463,3.7237147218983266,0.20101417005009795,Var5
PercentCrop,9,-0.04870904564546717,0.024726335756476182,-1.969925755485609,17.187850300405717,0.06517819715269542,Var5
