term,ERS,estimate,std.error,statistic,p.value,model
LandDiversity,1,0.016521550863283625,0.0069299253960783845,2.384087839189885,0.01714271933853922,Var5
LandDiversity,2,-0.02559900152772894,0.009501692807283009,-2.69415166822773,0.007070280864355859,Var5
LandDiversity,3,-0.024449272431309944,0.009981602491902164,-2.449433590562743,0.014327591927655899,Var5
LandDiversity,4,-0.012311195218001541,0.008641922129411395,-1.4245899272920273,0.15431146546278793,Var5
LandDiversity,5,-0.015335465008950718,0.01371486526546764,-1.1181637378212932,0.26352779074834737,Var5
LandDiversity,6,-0.031068511654538687,0.012647956743431051,-2.4564055906243265,0.014052767875264431,Var5
LandDiversity,7,0.016526253021779954,0.011140834294000711,1.4833945632491154,0.138005656853276,Var5
LandDiversity,8,-0.03905842541327255,0.013645347967864017,-2.862398636169524,0.004214466185056783,Var5
LandDiversity,9,-0.009874227849246077,0.01419844011964884,-0.6954445534887596,0.4867952308750546,Var5
LargeFarms,1,0.04846736889278197,0.007025153544554725,6.899118800093639,5.596537974369446e-12,Var5
LargeFarms,2,-0.007338235295598661,0.009755502852351211,-0.7522149710437576,0.4519420420239785,Var5
LargeFarms,3,-0.017644268549842544,0.01029803340684631,-1.7133629162741237,0.08668124449590006,Var5
LargeFarms,4,0.05502124241257338,0.008196994653276618,6.712367732310222,2.034127573604748e-11,Var5
LargeFarms,5,-0.006633710393223595,0.012106937453083973,-0.547926378485899,0.5837564435314729,Var5
LargeFarms,6,0.04000591811001645,0.008722037873765982,4.586762714060858,4.564350659094105e-6,Var5
LargeFarms,7,0.04477117857532278,0.00904548121568456,4.949562937314055,7.576967929552963e-7,Var5
LargeFarms,8,-0.036438116851013856,0.011185278615833174,-3.2576852220233796,0.0011275354072908983,Var5
LargeFarms,9,0.0869370484335647,0.010667367839118536,8.149812563391315,4.147865511165064e-16,Var5
MeanCropArea,1,-0.013497888990581934,0.005412209493985702,-2.493970162385882,0.012650644884467691,Var5
MeanCropArea,2,0.02900131466423488,0.016366696649852044,1.7719711732114893,0.07643416422599915,Var5
MeanCropArea,3,0.009719701463436944,0.010246081110455123,0.9486262463332386,0.34283695659486135,Var5
MeanCropArea,4,0.012984466072204052,0.0068535962690624,1.894547849399419,0.05818529617602206,Var5
MeanCropArea,5,-0.012932986333948258,0.03731566306516744,-0.3465833184141016,0.7289127206665977,Var5
MeanCropArea,6,0.06786277591643913,0.032183890451191695,2.1085945473048406,0.03500796452872652,Var5
MeanCropArea,7,0.011329531068405115,0.012132097701701866,0.9338476615479144,0.35040826923639024,Var5
MeanCropArea,8,-0.09862199503448972,0.017961815884604267,-5.490647252376206,4.116813156008524e-8,Var5
MeanCropArea,9,-0.014512239344838786,0.019737656049139535,-0.735256471625031,0.46220303435218335,Var5
NaturalCropEdge,1,-0.01921912307101413,0.005637302484004622,-3.409276533509918,6.542966882806207e-4,Var5
NaturalCropEdge,2,0.03452879729481124,0.00876363645229183,3.9400079502135674,8.211290465295135e-5,Var5
NaturalCropEdge,3,0.01261141231300655,0.010448841277834072,1.2069675457469247,0.22747729652785303,Var5
NaturalCropEdge,4,6.360799668076975e-4,0.008134962872271717,0.07819088750555907,0.9376779998673064,Var5
NaturalCropEdge,5,0.034639117823746554,0.027118706196350997,1.2773145434352424,0.2015251391418154,Var5
NaturalCropEdge,6,0.0557087485161646,0.010363906828852378,5.375265277479667,7.84408614036616e-8,Var5
NaturalCropEdge,7,-0.011324385589057665,0.013506887896893159,-0.8384156050974917,0.4018202487700939,Var5
NaturalCropEdge,8,-0.11802573759017551,0.037262098627906415,-3.167447404633925,0.001543125294774608,Var5
NaturalCropEdge,9,-0.0067929076202775775,0.012643054942663115,-0.5372837222557169,0.5910853208585443,Var5
PercentCrop,1,0.0684699726260526,0.009957131290683943,6.876475826939657,6.556195510034908e-12,Var5
PercentCrop,2,-0.07552674827710469,0.015059279601323342,-5.01529623438745,5.399296167943342e-7,Var5
PercentCrop,3,-0.04573444825534974,0.015770349939811346,-2.900027483847758,0.003740594416161704,Var5
PercentCrop,4,-0.04460627112195981,0.012651969204901917,-3.5256386100495267,4.2462615355315586e-4,Var5
PercentCrop,5,0.04513912661017915,0.04865101612420026,0.9278146728722855,0.35352932384112246,Var5
PercentCrop,6,-0.09956839813725087,0.024609647195100788,-4.045909205763528,5.256895910060601e-5,Var5
PercentCrop,7,-0.014190365086810201,0.016487150625689333,-0.860692390636596,0.3894310868098029,Var5
PercentCrop,8,0.1825207091627898,0.04403358559253126,4.145033994091728,3.429694652016074e-5,Var5
PercentCrop,9,-0.031117796546429963,0.022519474369545857,-1.3818171790240372,0.1670631481321011,Var5
LandDiversity,1,0.02056905520248315,0.008107229509544163,2.5371250657537714,0.011199648315904993,Var5_3yrs
LandDiversity,2,-0.030178504017946375,0.011093640200907081,-2.7203427794132717,0.0065385990419392645,Var5_3yrs
LandDiversity,3,-0.029795998124888725,0.011663979186494363,-2.5545311465738294,0.01065545789336709,Var5_3yrs
LandDiversity,4,-0.017303888359972305,0.010115593068584476,-1.7106153087268983,0.0871993884188557,Var5_3yrs
